Facility ID,Facility Name,State,ZIP Code,Hospital Type,Hospital Ownership,Emergency Services,Meets criteria for birthing friendly designation,Hospital overall rating,Hospital overall rating footnote,MORT Group Measure Count,Safety Group Measure Count,READM Group Measure Count,Pt Exp Group Measure Count,TE Group Measure Count
360006,RIVERSIDE METHODIST HOSPITAL,OH,43214,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360008,SOUTHERN OHIO MEDICAL CENTER,OH,45662,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4.0,,7,8,11,8,12
360009,LIMA MEMORIAL HEALTH SYSTEM,OH,45804,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4.0,,7,8,11,8,12
360010,UNION HOSPITAL,OH,44622,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
360011,MARION GENERAL HOSPITAL,OH,43302,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360012,MOUNT CARMEL ST ANN'S,OH,43081,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360013,WILSON MEMORIAL HOSPITAL,OH,45365,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360014,OHIOHEALTH O'BLENESS HOSPITAL,OH,45701,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4.0,,7,8,11,8,12
360016,THE JEWISH HOSPITAL-MERCY HEALTH,OH,45236,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
360017,GRANT MEDICAL CENTER,OH,43215,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,OH,44106,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5.0,,7,8,11,8,12
360020,SUMMA HEALTH SYSTEM,OH,44309,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
360025,FIRELANDS REGIONAL MEDICAL CENTER,OH,44870,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360026,KETTERING HEALTH GREENE MEMORIAL,OH,45385,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
360027,AKRON GENERAL MEDICAL CENTER,OH,44307,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360029,WOOD COUNTY HOSPITAL,OH,43402,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360032,GRAND LAKE HEALTH SYSTEM,OH,45885,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360035,MOUNT CARMEL EAST & WEST,OH,43213,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360036,WOOSTER COMMUNITY HOSPITAL,OH,44691,Acute Care Hospitals,Government - Local,Yes,Y,4.0,,7,8,11,8,12
360039,GENESIS HOSPITAL,OH,43701,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
36003F,CINCINNATI VA MEDICAL CENTER,OH,45220,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5.0,,7,8,11,8,12
360040,KNOX COMMUNITY HOSPITAL,OH,43050,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
360041,PARMA COMMUNITY GENERAL HOSPITAL,OH,44129,Acute Care Hospitals,Voluntary non-profit - Private,No,,4.0,,7,8,11,8,12
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,OH,45056,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5.0,,7,8,11,8,12
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,OH,43614,Acute Care Hospitals,Government - State,Yes,,3.0,,7,8,11,8,12
360051,MIAMI VALLEY HOSPITAL,OH,45409,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360054,HOLZER MEDICAL CENTER,OH,45631,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360055,TRUMBULL REGIONAL MEDICAL CENTER,OH,44482,Acute Care Hospitals,Proprietary,Yes,,2.0,,7,8,11,8,12
360056,MERCY HEALTH - FAIRFIELD HOSPITAL,OH,45014,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,OH,45828,Acute Care Hospitals,Government - Hospital District or Authority,No,Y,3.0,,7,8,11,8,12
360059,METROHEALTH SYSTEM,OH,44109,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
360064,ST ELIZABETH YOUNGSTOWN HOSPITAL,OH,44501,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,2.0,,7,8,11,8,12
360065,FISHER-TITUS HOSPITAL,OH,44857,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360066,MERCY HEALTH-ST RITA'S MEDICAL CENTER,OH,45801,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360068,PROMEDICA TOLEDO HOSPITAL,OH,43606,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
36006F,88th Medical Group (Wright-Patterson AFB),OH,45433,Acute Care - Department of Defense,Department of Defense,Yes,,,22,Not Available,Not Available,Not Available,Not Available,Not Available
360070,MERCY MEDICAL CENTER,OH,44708,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
360071,VAN WERT COUNTY HOSPITAL,OH,45891,Acute Care Hospitals,Voluntary non-profit - Private,No,,4.0,,7,8,11,8,12
360072,FAIRFIELD MEDICAL CENTER,OH,43130,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2.0,,7,8,11,8,12
360075,UH REGIONAL HOSPITALS,OH,44024,Acute Care Hospitals,Proprietary,Yes,Y,4.0,,7,8,11,8,12
360076,ATRIUM MEDICAL CENTER,OH,45005,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360077,FAIRVIEW HOSPITAL,OH,44111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5.0,,7,8,11,8,12
360078,UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER,OH,44266,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
360079,KETTERING HEALTH MAIN CAMPUS,OH,45429,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
36007F,DAYTON VA MEDICAL CENTER,OH,45428,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,4.0,,7,8,11,8,12
360080,EAST OHIO REGIONAL HOSPITAL,OH,43935,Acute Care Hospitals,Voluntary non-profit - Other,No,,2.0,,7,8,11,8,12
360082,EUCLID HOSPITAL,OH,44119,Acute Care Hospitals,Voluntary non-profit - Other,No,,3.0,,7,8,11,8,12
360084,AULTMAN HOSPITAL,OH,44710,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
360085,OHIO STATE UNIVERSITY STATE HEALTH SYSTEM,OH,43210,Acute Care Hospitals,Government - State,Yes,Y,3.0,,7,8,11,8,12
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,OH,45504,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360087,LUTHERAN HOSPITAL,OH,44113,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
360089,MERCY HEALTH - TIFFIN HOSPITAL,OH,44883,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4.0,,7,8,11,8,12
36008F,CHILLICOTHE VA MEDICAL CENTER,OH,45601,Acute Care - Veterans Administration,Veterans Health Administration,No,,,16,7,8,11,8,12
360091,MEDINA HOSPITAL,OH,44256,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5.0,,7,8,11,8,12
360092,MEMORIAL HOSPITAL,OH,43040,Acute Care Hospitals,Government - Local,Yes,Y,5.0,,7,8,11,8,12
360095,BLANCHARD VALLEY HOSPITAL,OH,45840,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,3.0,,7,8,11,8,12
360096,EAST LIVERPOOL CITY HOSPITAL,OH,43920,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4.0,,7,8,11,8,12
360098,LAKE HEALTH,OH,44077,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
360107,BELLEVUE HOSPITAL,OH,44811,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,3.0,,7,8,11,8,12
360109,COSHOCTON REGIONAL MEDICAL CENTER,OH,43812,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
360112,MERCY ST VINCENT MEDICAL CENTER,OH,43608,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
360118,OHIOHEALTH MANSFIELD HOSPITAL,OH,44903,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,OH,43506,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,4.0,,7,8,11,8,12
360123,UH ST JOHN MEDICAL CENTER,OH,44145,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4.0,,7,8,11,8,12
360125,ASHTABULA COUNTY MEDICAL CENTER,OH,44004,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
360131,ALLIANCE COMMUNITY HOSPITAL,OH,44601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4.0,,7,8,11,8,12
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,OH,45013,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360133,KETTERING HEALTH DAYTON,OH,45405,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,2.0,,7,8,11,8,12
360134,GOOD SAMARITAN HOSPITAL,OH,45220,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360137,UH CLEVELAND MEDICAL CENTER,OH,44106,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360143,MARYMOUNT HOSPITAL,OH,44125,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5.0,,7,8,11,8,12
360144,SOUTH POINTE HOSPITAL,OH,44122,Acute Care Hospitals,Voluntary non-profit - Other,No,,4.0,,7,8,11,8,12
360145,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER,OH,44035,Acute Care Hospitals,Voluntary non-profit - Private,No,,4.0,,7,8,11,8,12
360147,MARIETTA MEMORIAL HOSPITAL,OH,45750,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
360148,POMERENE HOSPITAL,OH,44654,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,16,7,8,11,8,12
360150,SUMMA WESTERN RESERVE HOSPITAL,OH,44223,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,4.0,,7,8,11,8,12
360152,DOCTORS HOSPITAL,OH,43228,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4.0,,7,8,11,8,12
360155,SOUTHWEST GENERAL HEALTH CENTER,OH,44130,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360156,MEMORIAL HOSPITAL,OH,43420,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,3.0,,7,8,11,8,12
360159,ADENA REGIONAL MEDICAL CENTER,OH,45601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360161,MH ST JOSEPH WARREN HOSPITAL,OH,44484,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
360163,CHRIST HOSPITAL,OH,45219,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5.0,,7,8,11,8,12
360170,BERGER HOSPITAL,OH,43113,Acute Care Hospitals,Government - Local,Yes,Y,2.0,,7,8,11,8,12
360172,MERCY REGIONAL MEDICAL CENTER,OH,44053,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
360174,UPPER VALLEY MEDICAL CENTER,OH,45373,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4.0,,7,8,11,8,12
360175,CLINTON MEMORIAL HOSPITAL,OH,45177,Acute Care Hospitals,Government - Local,No,Y,2.0,,7,8,11,8,12
360179,BETHESDA NORTH,OH,45242,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
360180,CLEVELAND CLINIC,OH,44195,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5.0,,7,8,11,8,12
360185,SALEM REGIONAL MEDICAL CENTER,OH,44460,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2.0,,7,8,11,8,12
360189,MADISON HEALTH,OH,43140,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
360197,MARY RUTAN HOSPITAL,OH,43311,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,OH,43725,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360210,GRADY MEMORIAL HOSPITAL,OH,43015,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,OH,43952,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2.0,,7,8,11,8,12
360218,LICKING MEMORIAL HOSPITAL,OH,43055,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
360230,HILLCREST HOSPITAL,OH,44124,Acute Care Hospitals,Voluntary non-profit - Private,No,Y,5.0,,7,8,11,8,12
360234,MERCY HEALTH - WEST HOSPITAL,OH,45211,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360236,MERCY HEALTH - CLERMONT HOSPITAL,OH,45103,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,4.0,,7,8,11,8,12
360239,KETTERING HEALTH MIAMISBURG,OH,45342,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3.0,,7,8,11,8,12
360245,GLENBEIGH HEALTH SOURCES,OH,44084,Acute Care Hospitals,Proprietary,No,,,16,7,8,11,8,12
360259,BAY PARK COMMUNITY HOSPITAL,OH,43616,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
360263,INSTITUTE FOR ORTHOPAEDIC SURGERY,OH,45804,Acute Care Hospitals,Proprietary,No,,,16,7,8,11,8,12
360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,OH,43054,Acute Care Hospitals,Proprietary,No,,,16,7,8,11,8,12
360270,MERCY HEALTH - DEFIANCE HOSPITAL,OH,43512,Acute Care Hospitals,Proprietary,Yes,,3.0,,7,8,11,8,12
360276,HMHP ST ELIZABETH BOARDMAN HEALTH CENTER,OH,44512,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
360348,DUBLIN METHODIST HOSPITAL,OH,43016,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,OH,44310,Acute Care Hospitals,Proprietary,No,,5.0,,7,8,11,8,12
360352,SURGICAL HOSPITAL AT SOUTHWOODS,OH,44512,Acute Care Hospitals,Proprietary,No,,4.0,,7,8,11,8,12
360354,WEST CHESTER HOSPITAL,OH,45069,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360355,OHIO VALLEY SURGICAL HOSPITAL,OH,45502,Acute Care Hospitals,Voluntary non-profit - Private,No,,,16,7,8,11,8,12
360358,DILEY RIDGE MEDICAL CENTER,OH,43110,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,OH,44122,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
360360,SOIN MEDICAL CENTER,OH,45431,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,OH,45662,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
360364,CLEVELAND CLINIC AVON HOSPITAL,OH,44011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5.0,,7,8,11,8,12
360365,AVITA ONTARIO,OH,44906,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,OH,44122,Acute Care Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
360368,KETTERING HEALTH TROY,OH,45373,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4.0,,7,8,11,8,12
360374,MERCY HEALTH KINGS MILLS HOSPITAL LLC,OH,45040,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,5,Not Available,Not Available,Not Available,Not Available,Not Available
361300,PAULDING COUNTY HOSPITAL,OH,45879,Critical Access Hospitals,Government - Local,Yes,,,16,7,8,11,8,12
361302,TWIN CITY MEDICAL CENTER,OH,44621,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,,16,7,8,11,8,12
361303,LODI COMMUNITY HOSPITAL,OH,44254,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
361304,GREENFIELD AREA MEDICAL CENTER,OH,45123,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
361306,MERCY ALLEN HOSPITAL,OH,44074,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5.0,,7,8,11,8,12
361307,UHHS MEMORIAL HOSPITAL OF GENEVA,OH,44041,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
361308,UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,OH,44030,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,,16,7,8,11,8,12
361309,"HENRY COUNTY HOSPITAL, INC",OH,43545,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
361310,MERCY HEALTH - WILLARD HOSPITAL,OH,44890,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
361311,HARRISON COMMUNITY HOSPITAL,OH,43907,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
361312,MERCY HEALTH - URBANA HOSPITAL,OH,43078,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5.0,,7,8,11,8,12
361313,OHIOHEALTH MORROW COUNTY HOSPITAL,OH,43338,Critical Access Hospitals,Government - Local,Yes,,,16,7,8,11,8,12
361314,MAGRUDER HOSPITAL,OH,43452,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
361315,HARDIN MEMORIAL HOSPITAL,OH,43326,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
361316,BUCYRUS COMMUNITY HOSPITAL,OH,44820,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,,16,7,8,11,8,12
361318,FOSTORIA COMMUNITY HOSPITAL,OH,44830,Critical Access Hospitals,Voluntary non-profit - Private,No,,3.0,,7,8,11,8,12
361319,SELBY GENERAL HOSPITAL,OH,45750,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
361320,HOLZER MEDICAL CENTER JACKSON,OH,45640,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5.0,,7,8,11,8,12
361321,"BARNESVILLE HOSPITAL ASSOCIATION, INC",OH,43713,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
361322,BLUFFTON HOSPITAL,OH,45817,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
361323,AULTMAN ORRVILLE HOSPITAL,OH,44667,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,,16,7,8,11,8,12
361324,OHIOHEALTH SHELBY HOSPITAL,OH,44875,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
361325,GALION COMMUNITY HOSPITAL,OH,44833,Critical Access Hospitals,Voluntary non-profit - Church,No,Y,,5,7,8,11,8,12
361326,ADAMS COUNTY REGIONAL MEDICAL CENTER,OH,45679,Critical Access Hospitals,Government - Local,Yes,,2.0,,7,8,11,8,12
361327,COMMUNITY HOSPITALS AND WELLNESS CENTERS,OH,43543,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
361328,PROMEDICA DEFIANCE REGIONAL HOSPITAL,OH,43512,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
361329,WYANDOT MEMORIAL HOSPITAL,OH,43351,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,4.0,,7,8,11,8,12
361330,HOCKING VALLEY COMMUNITY HOSPITAL,OH,43138,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,,16,7,8,11,8,12
361331,ADENA FAYETTE MEDICAL CENTER,OH,43160,Critical Access Hospitals,Government - Local,Yes,,3.0,,7,8,11,8,12
361332,HIGHLAND DISTRICT HOSPITAL,OH,45133,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,3.0,,7,8,11,8,12
361333,FULTON COUNTY HEALTH CENTER,OH,43567,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
361334,ADENA PIKE MEDICAL CENTER,OH,45690,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
363300,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,OH,45229,Childrens,Voluntary non-profit - Private,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
363302,RAINBOW BABIES AND CHILDRENS HOSPITAL,OH,44106,Childrens,Voluntary non-profit - Other,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
363303,AKRON CHILDREN'S HOSPITAL,OH,44308,Childrens,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
363304,CLEVELAND CLINIC CHILDREN'S HOSPITAL FOR REHAB,OH,44104,Childrens,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
363305,NATIONWIDE CHILDREN'S HOSPITAL,OH,43205,Childrens,Voluntary non-profit - Private,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
363306,DAYTON CHILDRENS HOSPITAL,OH,45404,Childrens,Voluntary non-profit - Private,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
363308,SHRINERS HOSPITALS FOR CHILDREN,OH,45404,Childrens,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
363309,"NATIONWIDE CHILDREN'S HOSPITAL TOLEDO, LLC",OH,43608,Childrens,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364007,TWIN VALLEY BEHAVIORAL HEALTHCARE,OH,43223,Psychiatric,Government - Local,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364011,NORTHCOAST BEHAVIORAL HEALTHCARE NORTHFIELD CAMPUS,OH,44067,Psychiatric,Government - State,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364014,NORTHWEST OHIO PSYCHIATRIC HOSPITAL,OH,43614,Psychiatric,Government - State,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364015,APPALACHIAN BEHAVIORAL HEALTH CARE,OH,45701,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364029,WINDSOR LAURELWOOD CENTER FOR BEHAVORIAL MEDICINE,OH,44094,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364031,HEARTLAND BEHAVIORAL HEALTHCARE,OH,44648,Psychiatric,Government - State,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364035,SUMMIT BEHAVIORAL HEALTHCARE,OH,45237,Psychiatric,Government - State,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364036,ARROWHEAD BEHAVIORAL HEALTH,OH,43537,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364038,BELMONT PINES HOSPITAL,OH,44505,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364040,MENTAL HEALTH SERVICES FOR CLARK AND MADISON COS,OH,45504,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364041,OHIO HOSPITAL FOR PSYCHIATRY,OH,43223,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364044,LINDNER CENTER OF HOPE,OH,45040,Psychiatric,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364047,RIDGEVIEW HOSPITAL,OH,45863,Psychiatric,Proprietary,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
364048,HAVEN BEHAVIORAL HOSPITAL OF DAYTON,OH,45417,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
